id_cotizacion,id_empresa,fecha,precio_apertura,precio_cierre,precio_max,precio_min,volumen_operado,variacion_porcentaje
2092,12,2024-05-07 03:00:00,13.1,13.05,13.2,12.85,363082.44,"0"
2093,12,2024-05-08 03:00:00,13.05,13.05,13.1,12.95,94054.65,"0"
2094,12,2024-05-09 03:00:00,13.1,13,13.15,12.95,113201.75,-0.383141762452111
2095,12,2024-05-10 03:00:00,13,13.35,13.35,13,214549.55,2.69230769230768
2096,12,2024-05-13 03:00:00,13.35,13.2,13.4,13.1,114717,-1.12359550561798
2097,12,2024-05-14 03:00:00,13.2,13.15,13.25,13.05,65976.95,-0.378787878787867
2098,12,2024-05-15 03:00:00,13.2,13.2,13.25,13,261350.09,"0.380228136882121"
2099,12,2024-05-16 03:00:00,13.1,13.15,13.25,13.05,268226.81,-0.378787878787867
2100,12,2024-05-17 03:00:00,13.1,13,13.15,13,137398,-1.14068441064639
2101,12,2024-05-20 03:00:00,13.1,12.95,13.1,12.8,271797.19,-0.384615384615394
2102,12,2024-05-21 03:00:00,12.95,12.95,13.05,12.8,258494.41,"0"
2103,12,2024-05-22 03:00:00,12.8,12.9,12.95,12.75,355792.69,-0.386100386100374
2104,12,2024-05-23 03:00:00,12.85,12.7,12.9,12.7,609327.69,-1.55038759689923
2105,12,2024-05-24 03:00:00,12.55,12.75,12.85,12.55,255100.05,"0.393700787401574"
2106,12,2024-05-27 03:00:00,12.7,12.65,12.8,12.2,137685.7,-0.784313725490193
2107,12,2024-05-28 03:00:00,12.4,12.8,12.8,12.4,365339.41,1.18577075098814
2108,12,2024-05-29 03:00:00,12.8,12.9,13,12.55,158294.91,"0.78125"
2109,12,2024-05-30 03:00:00,12.8,12.95,12.95,12.6,476347.56,"0.387596899224807"
2110,12,2024-05-31 03:00:00,12.9,12.9,12.9,12.4,173212.25,-0.386100386100374
2111,12,2024-06-03 03:00:00,12.95,12.95,13,12.7,349115.59,"0.387596899224807"
2112,12,2024-06-04 03:00:00,13,13.15,13.15,12.9,305128.19,1.54440154440156
2113,12,2024-06-05 03:00:00,13.15,13.05,13.2,12.8,89627.65,-0.760456273764254
2114,12,2024-06-06 03:00:00,13.15,13.1,13.15,12.9,146124.95,"0.383141762452088"
2115,12,2024-06-07 03:00:00,13.2,13.1,13.2,12.9,418148.5,"0"
2116,12,2024-06-10 03:00:00,13.05,13.1,13.2,12.9,150082.75,"0"
2117,12,2024-06-11 03:00:00,13.05,13.05,13.1,12.85,285851.84,-0.381679389312972
2118,12,2024-06-12 03:00:00,12.9,12.8,13.05,12.75,317294.5,-1.91570881226054
2119,12,2024-06-13 03:00:00,12.8,12.95,13.05,12.65,209991.91,1.17187499999998
2120,12,2024-06-14 03:00:00,12.65,12.75,12.9,12.65,392535.94,-1.54440154440154
2121,12,2024-06-18 03:00:00,12.55,12.8,12.85,12.55,163503.09,"0.392156862745097"
2122,12,2024-06-19 03:00:00,12.85,12.75,12.85,12.65,54399.65,-0.390625
2123,12,2024-06-24 03:00:00,12.8,13.05,13.1,12.75,243231.66,2.3529411764706
2124,12,2024-06-25 03:00:00,12.85,12.95,13,12.75,157397.34,-0.766283524904221
2125,12,2024-06-26 03:00:00,12.95,13,13,12.75,273952.19,"0.386100386100385"
2126,12,2024-06-27 03:00:00,13,13.05,13.05,12.8,321976.84,"0.384615384615383"
2127,12,2024-06-28 03:00:00,12.9,12.8,12.95,12.75,276030.06,-1.91570881226054
2128,12,2024-07-01 03:00:00,12.85,12.7,12.9,12.55,187675.05,-0.781250000000011
2129,12,2024-07-02 03:00:00,12.75,12.7,12.75,12.55,455120.19,"0"
2130,12,2024-07-03 03:00:00,12.65,12.7,12.8,12.6,325103.19,"0"
2131,12,2024-07-04 03:00:00,12.75,12.7,12.8,12.65,81936.6,"0"
2132,12,2024-07-05 03:00:00,12.7,12.8,12.8,12.55,344571.56,"0.78740157480317"
2133,12,2024-07-08 03:00:00,12.8,12.7,12.8,12.6,441858.66,-0.781250000000011
2134,12,2024-07-10 03:00:00,12.65,12.75,12.75,12.45,486374.94,"0.393700787401574"
2135,12,2024-07-11 03:00:00,12.7,12.8,13,12.6,497299.31,"0.392156862745097"
2136,12,2024-07-12 03:00:00,12.85,12.9,13,12.7,456843.59,"0.78125"
2137,12,2024-07-15 03:00:00,12.9,12.8,12.95,12.65,354527.94,-0.775193798449614
2138,12,2024-07-16 03:00:00,12.85,12.9,13,12.7,180568.5,"0.78125"
2139,12,2024-07-17 03:00:00,12.9,13.25,13.3,12.85,475374.59,2.71317829457365
2140,12,2024-07-18 03:00:00,13.25,13.2,13.25,13,304186.09,-0.377358490566038
2141,12,2024-07-19 03:00:00,13,13.15,13.2,12.95,233733.2,-0.378787878787867
2142,12,2024-07-22 03:00:00,13.15,13,13.2,12.85,332222.75,-1.14068441064639
2143,12,2024-07-23 03:00:00,13,13.1,13.15,13,558019.06,"0.769230769230766"
2144,12,2024-07-24 03:00:00,13.1,13.05,13.2,12.9,264388.41,-0.381679389312972
2145,12,2024-07-25 03:00:00,13.3,13.3,13.4,13.15,452248.69,1.91570881226053
2146,12,2024-07-26 03:00:00,13.35,13.4,13.45,13.05,365519.5,"0.751879699248126"
2147,12,2024-07-29 03:00:00,13.25,13.45,13.5,13.2,331937.25,"0.373134328358193"
2148,12,2024-07-30 03:00:00,13.45,13.6,13.6,13.15,441577.09,1.11524163568772
2149,12,2024-07-31 03:00:00,13.3,13.25,13.5,13.25,336681.19,-2.57352941176471
2150,12,2024-08-01 03:00:00,13.3,13.65,13.65,13.1,325648.81,3.0188679245283
2151,12,2024-08-02 03:00:00,13.7,13.9,14,13.45,238523.66,1.83150183150182
2152,12,2024-08-05 03:00:00,13.15,13.6,13.85,13.15,444661.09,-2.15827338129497
2153,12,2024-08-06 03:00:00,13.7,13.7,13.8,13.35,353427.75,"0.735294117647056"
2154,12,2024-08-07 03:00:00,13.8,13.8,13.85,13.5,577361.31,"0.72992700729928"
2155,12,2024-08-08 03:00:00,13.45,13.75,13.85,13.45,196152.91,-0.362318840579712
2156,12,2024-08-09 03:00:00,13.75,13.75,13.8,13.65,130952.25,"0"
2157,12,2024-08-12 03:00:00,13.7,13.7,13.75,13.5,217898.34,-0.363636363636366
2158,12,2024-08-13 03:00:00,13.5,13.7,13.75,13.45,389649.56,"0"
2159,12,2024-08-14 03:00:00,13.7,13.75,13.85,13.65,359226.81,"0.364963503649651"
2160,12,2024-08-15 03:00:00,13.75,13.75,13.85,13.6,308860.91,"0"
2161,12,2024-08-16 03:00:00,13.75,13.85,13.85,13.65,398376.06,"0.727272727272732"
2162,12,2024-08-19 03:00:00,13.85,13.7,13.85,13.65,364816.31,-1.08303249097473
2163,12,2024-08-20 03:00:00,13.75,13.9,13.95,13.7,195129.09,1.45985401459854
2164,12,2024-08-21 03:00:00,14,13.9,14.05,13.8,223138.05,"0"
2165,12,2024-08-22 03:00:00,13.95,13.9,14,13.75,435045.66,"0"
2166,12,2024-08-23 03:00:00,14,14,14.05,13.75,272891.81,"0.71942446043165"
2167,12,2024-08-26 03:00:00,14,14.3,14.35,14,248677.3,2.14285714285716
2168,12,2024-08-27 03:00:00,14.3,14.4,14.45,14.25,280174.19,"0.699300699300687"
2169,12,2024-08-28 03:00:00,14.35,14.55,14.6,14.25,231759.84,1.04166666666667
2170,12,2024-08-29 03:00:00,14.5,14.6,14.7,14.35,242492.59,"0.343642611683848"
2171,12,2024-08-30 03:00:00,14.6,14.75,14.75,14.45,134388.05,1.02739726027397
2172,12,2024-09-02 03:00:00,14.75,14.65,14.75,14.4,92214.9,-0.677966101694916
2173,12,2024-09-03 03:00:00,14.65,14.75,14.95,14.6,627623.81,"0.682593856655278"
2174,12,2024-09-04 03:00:00,14.95,14.7,14.95,14.5,209328.7,-0.338983050847463
2175,12,2024-09-05 03:00:00,14.4,14.5,14.75,14.35,428942.31,-1.36054421768707
2176,12,2024-09-06 03:00:00,14.4,14.35,14.5,14.25,444920.06,-1.03448275862069
2177,12,2024-09-09 03:00:00,14.45,14.6,14.65,14.45,303117.69,1.74216027874565
2178,12,2024-09-10 03:00:00,14.6,14.5,14.7,14.4,263744.66,-0.684931506849318
2179,12,2024-09-11 03:00:00,14.4,14.45,14.55,14.2,680272.5,-0.344827586206897
2180,12,2024-09-12 03:00:00,14.55,14.5,14.55,14.25,437325.44,"0.34602076124568"
2181,12,2024-09-13 03:00:00,14.5,14.65,14.75,14.35,175801.16,1.0344827586207
2182,12,2024-09-16 03:00:00,14.6,14.75,14.8,14.55,312720.06,"0.682593856655278"
2183,12,2024-09-17 03:00:00,14.7,14.6,14.85,14.6,263771.56,-1.01694915254238
2184,12,2024-09-18 03:00:00,14.7,14.75,14.8,14.6,376716.09,1.02739726027397
2185,12,2024-09-19 03:00:00,14.6,14.35,14.65,14.35,216130.95,-2.71186440677966
2186,12,2024-09-20 03:00:00,14.55,14.55,14.55,14.3,538635.12,1.39372822299653
2187,12,2024-09-23 03:00:00,14.6,14.5,14.75,14.5,186965.7,-0.343642611683859
2188,12,2024-09-24 03:00:00,14.5,14.5,14.6,14.35,851135.06,"0"
2189,12,2024-09-25 03:00:00,14.6,14.65,14.6,14.4,353394.25,1.0344827586207
2190,12,2024-09-26 03:00:00,14.6,14.4,14.6,14.35,176525.7,-1.70648464163823
2191,12,2024-09-27 03:00:00,14.4,14.7,14.7,14.4,205434.66,2.08333333333333
2192,12,2024-09-30 03:00:00,15,14.75,15,14.55,355211,"0.34013605442178"
2193,12,2024-10-01 03:00:00,14.65,14.75,14.9,14.55,242582.75,"0"
2194,12,2024-10-02 03:00:00,14.55,14.65,14.65,14.4,563194.19,-0.677966101694916
2195,12,2024-10-03 03:00:00,14.5,14.65,14.7,14.35,299136.44,"0"
2196,12,2024-10-04 03:00:00,14.4,14.6,15,14.35,570206.75,-0.34129692832765
2197,12,2024-10-07 03:00:00,14.5,14.45,14.5,14.25,1153877.62,-1.02739726027398
2198,12,2024-10-08 03:00:00,14.2,14.5,14.55,14.2,676924.94,"0.34602076124568"
2199,12,2024-10-09 03:00:00,14.4,14.55,14.55,14.35,407874.94,"0.344827586206908"
2200,12,2024-10-10 03:00:00,14.5,14.35,14.5,14.3,559342.62,-1.3745704467354
2201,12,2024-10-14 03:00:00,14.45,14.7,14.75,14.35,372682.59,2.4390243902439
2202,12,2024-10-15 03:00:00,14.85,14.55,15,14.55,634510.88,-1.0204081632653
2203,12,2024-10-16 03:00:00,14.5,14.55,14.6,14.4,447321.81,"0"
2204,12,2024-10-17 03:00:00,14.5,14.4,14.5,14.15,629258.56,-1.03092783505155
2205,12,2024-10-18 03:00:00,14.35,14.55,14.6,14.3,450407.56,1.04166666666667
2206,12,2024-10-21 03:00:00,14.5,14.35,14.55,14.25,458309.34,-1.3745704467354
2207,12,2024-10-22 03:00:00,14.4,14.25,14.4,14.2,718587.12,-0.696864111498252
2208,12,2024-10-23 03:00:00,14.1,13.95,14.1,13.75,631160.5,-2.10526315789474
2209,12,2024-10-24 03:00:00,13.85,13.65,13.9,13.6,701594.94,-2.15053763440859
2210,12,2024-10-25 03:00:00,13.8,13.75,14,13.65,337632.19,"0.73260073260073"
2211,12,2024-10-28 03:00:00,13.8,13.7,13.85,13.55,750959,-0.363636363636366
2212,12,2024-10-29 03:00:00,13.55,13.35,13.6,13.35,582812,-2.55474452554745
2213,12,2024-10-30 03:00:00,13.5,13.7,13.8,13.3,396245.09,2.62172284644195
2214,12,2024-10-31 03:00:00,13.6,13.4,13.6,13.3,1472888.12,-2.18978102189781
2215,12,2024-11-01 03:00:00,13.45,13.4,13.45,13.2,631686.19,"0"
2216,12,2024-11-04 03:00:00,13.4,13.4,13.45,13.25,416801.91,"0"
2217,12,2024-11-05 03:00:00,13.45,13.45,13.55,13.25,404979.16,"0.373134328358193"
2218,12,2024-11-06 03:00:00,13.65,13.05,13.65,13,350636.16,-2.97397769516727
2219,12,2024-11-07 03:00:00,13.2,13.25,13.4,13.05,406684.69,1.53256704980842
2220,12,2024-11-08 03:00:00,13.35,13.3,13.35,13.05,551470.88,"0.377358490566038"
2221,12,2024-11-11 03:00:00,13.2,13.1,13.25,13.05,421235.66,-1.50375939849625
2222,12,2024-11-12 03:00:00,13.15,13.2,13.25,13,810558.12,"0.763358778625944"
2223,12,2024-11-13 03:00:00,13.1,13.05,13.2,12.9,488755.56,-1.13636363636362
2224,12,2024-11-14 03:00:00,13.05,13.15,13.2,12.9,451396.5,"0.766283524904221"
2225,12,2024-11-15 03:00:00,13,12.95,13.1,12.7,527365.31,-1.52091254752853
2226,12,2024-11-19 03:00:00,12.95,12.95,13,12.75,827223.25,"0"
2227,12,2024-11-20 03:00:00,13.3,13.15,13.3,12.85,872594.25,1.54440154440156
2228,12,2024-11-21 03:00:00,13.35,13.25,13.35,13.05,462201.31,"0.760456273764265"
2229,12,2024-11-22 03:00:00,13.45,13.3,13.45,13.1,634727.81,"0.377358490566038"
2230,12,2024-11-25 03:00:00,13.4,13.2,13.4,13.15,696223.81,-0.751879699248126
2231,12,2024-11-26 03:00:00,13.35,13.3,13.4,13.1,624932.75,"0.757575757575779"
2232,12,2024-11-27 03:00:00,13.35,13.35,13.4,13.2,388656.31,"0.375939849624052"
2233,12,2024-11-28 03:00:00,13.35,13.35,13.35,13.2,102655.5,"0"
2234,12,2024-11-29 03:00:00,13.3,13.2,13.35,13.05,381096.66,-1.12359550561798
2235,12,2024-12-02 03:00:00,13.35,13.15,13.35,12.95,423667.84,-0.378787878787867
2236,12,2024-12-03 03:00:00,13.15,13.15,13.2,12.9,445056.59,"0"
2237,12,2024-12-04 03:00:00,13.3,12.75,13.3,12.7,673551.56,-3.04182509505704
2238,12,2024-12-05 03:00:00,12.8,12.95,12.95,12.7,407565.25,1.56862745098039
2239,12,2024-12-06 03:00:00,12.85,12.85,13,12.8,226294.8,-0.772200772200771
2240,12,2024-12-09 03:00:00,13.2,12.95,13.2,12.55,730905.5,"0.778210116731515"
2241,12,2024-12-10 03:00:00,12.9,12.9,12.9,12.6,876481,-0.386100386100374
2242,12,2024-12-11 03:00:00,12.8,12.8,13,12.7,491865.84,-0.775193798449614
2243,12,2024-12-12 03:00:00,12.95,13,13.05,12.8,803838.56,1.5625
2244,12,2024-12-13 03:00:00,13.1,13.05,13.1,12.8,421831.41,"0.384615384615383"
2245,12,2024-12-16 03:00:00,13.05,12.75,13.05,12.7,693810.38,-2.29885057471265
2246,12,2024-12-17 03:00:00,12.8,12.95,13.05,12.65,445753.84,1.56862745098039
2247,12,2024-12-18 03:00:00,13,12.9,13,12.75,776997.69,-0.386100386100374
2248,12,2024-12-19 03:00:00,12.9,12.85,12.9,12.65,496002.34,-0.387596899224807
2249,12,2024-12-20 03:00:00,12.6,12.85,12.85,12.6,316636.31,"0"
2250,12,2024-12-23 03:00:00,13.1,12.65,13.1,12.45,501980.34,-1.55642023346303
2251,12,2024-12-24 03:00:00,12.7,12.7,12.7,12.45,52712.45,"0.395256916996045"
2252,12,2024-12-26 03:00:00,12.7,12.7,12.8,12.6,555137.19,"0"
2253,12,2024-12-27 03:00:00,12.6,12.65,12.8,12.55,331768.56,-0.393700787401563
2254,12,2024-12-30 03:00:00,12.65,12.65,12.7,12.4,453353.94,"0"
2255,12,2025-01-02 03:00:00,12.65,12.55,12.85,12.4,435350.66,-0.79051383399209
2256,12,2025-01-03 03:00:00,12.6,12.6,12.65,12.45,425564.56,"0.398406374501992"
2257,12,2025-01-06 03:00:00,12.65,12.3,12.65,12.3,693221.88,-2.38095238095237
2258,12,2025-01-07 03:00:00,12.3,12.45,12.6,12.2,324145.34,1.21951219512193
2259,12,2025-01-08 03:00:00,12.55,12.65,12.75,12.1,932248.38,1.60642570281124
2260,12,2025-01-09 03:00:00,12.65,12.5,12.75,12.45,234298,-1.18577075098815
2261,12,2025-01-10 03:00:00,12.5,12.8,13.1,12.4,486062.06,2.4
2262,12,2025-01-13 03:00:00,13.05,12.65,13.05,12.45,447852.81,-1.171875
2263,12,2025-01-14 03:00:00,12.7,12.7,12.7,12.45,418995.69,"0.395256916996045"
2264,12,2025-01-15 03:00:00,12.7,12.7,12.8,12.55,352777.81,"0"
2265,12,2025-01-16 03:00:00,12.85,12.7,12.85,12.5,371608.41,"0"
2266,12,2025-01-17 03:00:00,12.65,12.8,12.85,12.55,138988.09,"0.78740157480317"
2267,12,2025-01-20 03:00:00,12.8,12.8,12.9,12.7,68559.85,"0"
2268,12,2025-01-21 03:00:00,12.9,12.75,12.9,12.7,531378.19,-0.390625
2269,12,2025-01-22 03:00:00,12.75,12.75,12.75,12.55,153132.91,"0"
2270,12,2025-01-23 03:00:00,12.6,12.6,12.75,12.5,357923.41,-1.1764705882353
2271,12,2025-01-24 03:00:00,12.65,12.45,12.65,12.4,282510.09,-1.1904761904762
2272,12,2025-01-27 03:00:00,12.5,12.95,13,12.45,439675,4.01606425702812
2273,12,2025-01-28 03:00:00,12.9,12.7,12.95,12.65,477677.19,-1.93050193050193
2274,12,2025-01-29 03:00:00,12.7,12.8,12.9,12.5,302014.75,"0.78740157480317"
2275,12,2025-01-30 03:00:00,12.9,12.95,13.05,12.75,397573.25,1.17187499999998
2276,12,2025-01-31 03:00:00,12.95,12.9,13,12.8,169009.05,-0.386100386100374
2277,12,2025-02-03 03:00:00,12.85,13,13,12.65,320495.16,"0.775193798449614"
2278,12,2025-02-04 03:00:00,12.8,12.8,12.9,12.55,212239.84,-1.53846153846153
2279,12,2025-02-05 03:00:00,12.8,12.8,13,12.6,444753.94,"0"
2280,12,2025-02-06 03:00:00,12.95,12.75,12.95,12.65,465783.34,-0.390625
2281,12,2025-02-07 03:00:00,12.8,12.9,12.95,12.65,491998.31,1.17647058823529
2282,12,2025-02-10 03:00:00,13,12.95,13.05,12.8,461915.09,"0.387596899224807"
2283,12,2025-02-11 03:00:00,13.5,13.6,13.6,13.35,773096.06,5.01930501930503
2284,12,2025-02-12 03:00:00,13.55,13.75,13.8,13.45,349109.69,1.10294117647058
2285,12,2025-02-13 03:00:00,13.8,13.95,14.05,13.7,346803.75,1.45454545454544
2286,12,2025-02-14 03:00:00,13.95,13.85,14.1,13.8,367062.16,-0.716845878136196
2287,12,2025-02-17 03:00:00,13.9,13.8,13.9,13.5,161726.66,-0.361010830324904
2288,12,2025-02-18 03:00:00,13.7,13.95,14.05,13.6,174164.91,1.08695652173911
2289,12,2025-02-19 03:00:00,13.95,14.05,14.15,13.8,442033.19,"0.716845878136207"
2290,12,2025-02-20 03:00:00,13.85,14.1,14.2,13.85,376205.25,"0.355871886120984"
2291,12,2025-02-21 03:00:00,14,14.45,14.45,14,991444.56,2.48226950354609
2292,12,2025-02-24 03:00:00,14.4,14.15,14.45,14.1,351913,-2.07612456747404
2293,12,2025-02-25 03:00:00,14.05,14.3,14.5,14.05,484676.66,1.0600706713781
2294,12,2025-02-26 03:00:00,14.25,14.2,14.35,14.15,359873.25,-0.699300699300709
2295,12,2025-02-27 03:00:00,14.2,14.35,14.4,14,276436.41,1.05633802816902
2296,12,2025-02-28 03:00:00,14.4,14.15,14.45,14.1,194027.2,-1.39372822299652
2297,12,2025-03-05 03:00:00,14,14.1,14.25,13.85,647555.25,-0.353356890459366
2298,12,2025-03-06 03:00:00,14.15,13.95,14.7,13.85,422682.41,-1.06382978723405
2299,12,2025-03-07 03:00:00,14.05,14.15,14.4,13.9,330408.59,1.43369175627241
2300,12,2025-03-10 03:00:00,14.5,14.4,14.65,14.25,707286.62,1.76678445229681
2301,12,2025-03-11 03:00:00,14.25,13.95,14.35,13.9,613301.81,-3.12500000000001
2302,12,2025-03-12 03:00:00,13.9,14,14.15,13.85,400545,"0.358422939068115"
2303,12,2025-03-13 03:00:00,13.85,13.95,14,13.8,537770.12,-0.357142857142867
2304,12,2025-03-14 03:00:00,13.8,13.9,13.95,13.75,579268.5,-0.358422939068093
2305,12,2025-03-17 03:00:00,13.9,14.05,14.1,13.9,754797.19,1.07913669064748
2306,12,2025-03-18 03:00:00,14,13.9,14.1,13.85,634028,-1.067615658363
2307,12,2025-03-19 03:00:00,13.9,13.9,13.9,13.7,424502.41,"0"
2308,12,2025-03-20 03:00:00,14,13.95,14,13.8,458694.25,"0.359712230215825"
2309,12,2025-03-21 03:00:00,13.8,13.75,13.9,13.65,239040.55,-1.43369175627239
2310,12,2025-03-25 03:00:00,13.7,13.85,13.85,13.7,718249.88,"0.727272727272732"
2311,12,2025-03-26 03:00:00,13.85,14.05,14.15,13.8,987394.12,1.44404332129964
2312,12,2025-03-27 03:00:00,14.1,14.2,14.25,14.1,129423.95,1.06761565836297
2313,12,2025-03-28 03:00:00,14.25,14.15,14.3,13.95,669193.88,-0.352112676056326
2314,12,2025-03-31 03:00:00,14.3,14.45,14.5,14.15,800737.75,2.12014134275618
2315,12,2025-04-01 03:00:00,14.5,14.4,14.55,14.2,340251.66,-0.346020761245669
2316,12,2025-04-03 03:00:00,14.5,14.65,14.8,14.45,809912.69,1.73611111111112
2317,12,2025-04-04 03:00:00,14.5,14,14.5,13.9,625596.31,-4.43686006825939
2318,12,2025-04-07 03:00:00,13,13.7,13.8,12.8,1492094.5,-2.14285714285715
2319,12,2025-04-08 03:00:00,13.95,13.45,14,13.3,555141.1,-1.82481751824818
2320,13,2023-01-02 03:00:00,14.1,14.3,14.8,14.1,2503.25,NAN
2321,13,2023-01-03 03:00:00,14.85,14.25,15.45,14,7019.05,-0.349650349650354
2322,13,2023-01-04 03:00:00,14.3,14.7,15,14.3,4445.2,3.15789473684209
2323,13,2023-01-05 03:00:00,14.95,14.4,14.95,14.15,9296.2,-2.0408163265306
2324,13,2023-01-06 03:00:00,14.5,14.8,14.95,14.05,32435.3,2.77777777777779
2325,13,2023-01-09 03:00:00,15,15.65,15.75,15,28023.5,5.74324324324325
2326,13,2023-01-10 03:00:00,15.65,15.55,15.65,15.15,13613.2,-0.638977635782745
2327,13,2023-01-11 03:00:00,15.6,15.9,16,15,28613.65,2.2508038585209
2328,13,2023-01-12 03:00:00,16.25,17.3,17.3,15.5,102771.15,8.80503144654088
2329,13,2023-01-13 03:00:00,17.1,18.3,18.4,17.1,83916.2,5.78034682080926
2330,13,2023-01-16 03:00:00,18,18.5,18.5,17.5,16233.3,1.09289617486339
2331,13,2023-01-17 03:00:00,18.6,18.6,18.6,17.9,65032.4,"0.540540540540557"
2332,13,2023-01-18 03:00:00,18.55,18.2,18.8,17.2,43279.8,-2.15053763440861
2333,13,2023-01-19 03:00:00,18.65,18.5,18.8,17.5,47735.5,1.64835164835164
2334,13,2023-01-20 03:00:00,18.75,18.5,19.1,17.9,26117.65,"0"
2335,13,2023-01-23 03:00:00,18.3,18.6,19,17.75,18842.65,"0.540540540540557"
2336,13,2023-01-24 03:00:00,18,18.9,18.85,18,17031.35,1.61290322580643
2337,13,2023-01-25 03:00:00,18.8,19.25,19.25,18.25,18202.1,1.85185185185186
2338,13,2023-01-26 03:00:00,19.35,20.35,20.45,19.35,66887.35,5.71428571428572
2339,13,2023-01-27 03:00:00,20.4,20.55,21.3,20.2,77035.15,"0.982800982800969"
2340,13,2023-01-30 03:00:00,20.55,20,21.65,20,48738.2,-2.676399026764
2341,13,2023-01-31 03:00:00,20,20.25,20.95,19.85,16171,1.25
2342,13,2023-02-01 03:00:00,20.25,20.6,21,19.75,20422.15,1.72839506172839
2343,13,2023-02-02 03:00:00,21.5,20.95,21.5,20.6,32145.6,1.69902912621358
2344,13,2023-02-03 03:00:00,20.3,20,21,20,24562.95,-4.53460620525059
2345,13,2023-02-06 03:00:00,19.8,19.9,20.4,19.8,6884.1,-0.500000000000012
2346,13,2023-02-07 03:00:00,20,20,20.55,19.4,12543.1,"0.502512562814084"
2347,13,2023-02-08 03:00:00,19.75,20.15,20.35,19.6,12102,"0.749999999999984"
2348,13,2023-02-09 03:00:00,20,19.85,20.9,19.85,8448.25,-1.48883374689824
2349,13,2023-02-10 03:00:00,19.95,19.25,19.95,19.15,13195.95,-3.02267002518892
2350,13,2023-02-13 03:00:00,19.4,19.2,19.5,19.2,4647.2,-0.25974025974026
2351,13,2023-02-14 03:00:00,19.2,19.7,19.85,19,12835.55,2.60416666666667
2352,13,2023-02-15 03:00:00,19,20.1,20.05,19,47995.85,2.03045685279188
2353,13,2023-02-16 03:00:00,20.8,19.55,20.8,19.4,18037.8,-2.7363184079602
2354,13,2023-02-17 03:00:00,18.95,19,19.5,18.75,12860.15,-2.81329923273658
2355,13,2023-02-22 03:00:00,19.2,19.45,19.6,18.85,18247.3,2.36842105263158
2356,13,2023-02-23 03:00:00,19.45,19.7,19.75,19.1,24112.8,1.2853470437018
2357,13,2023-02-24 03:00:00,19.9,19.8,20.5,19.3,38398.35,"0.507614213197982"
2358,13,2023-02-27 03:00:00,19.85,20.1,20.45,19.85,52344.35,1.51515151515151
2359,13,2023-02-28 03:00:00,20,20.9,20.9,19.5,41579.8,3.98009950248754
2360,13,2023-03-01 03:00:00,20.85,20.7,20.9,20.2,5357.1,-0.956937799043056
2361,13,2023-03-02 03:00:00,20.5,20.55,21,20.5,22831,-0.724637681159412
2362,13,2023-03-03 03:00:00,21,20.7,21,20.35,7574.2,"0.729927007299258"
2363,13,2023-03-06 03:00:00,21,21.5,21.65,20.75,26131.6,3.8647342995169
2364,13,2023-03-07 03:00:00,21.6,21.5,21.6,21,40922.5,"0"
2365,13,2023-03-08 03:00:00,21.7,21.3,21.7,20.2,14519.7,-0.930232558139532
2366,13,2023-03-09 03:00:00,21.9,20.85,22,20.55,38708.35,-2.11267605633803
2367,13,2023-03-10 03:00:00,20.85,20.25,21.5,19.6,19126.25,-2.87769784172662
2368,13,2023-03-13 03:00:00,19.95,20.4,20.4,19.7,5631.4,"0.740740740740731"
2369,13,2023-03-14 03:00:00,20.25,21,21,20.25,33269.2,2.94117647058825
2370,13,2023-03-15 03:00:00,20.7,20.4,20.7,20.2,19005.3,-2.85714285714287
2371,13,2023-03-16 03:00:00,20.3,20.9,21.3,20.3,56150.35,2.45098039215685
2372,13,2023-03-17 03:00:00,21.2,20.8,21.2,20.35,17802.95,-0.478468899521522
2373,13,2023-03-20 03:00:00,20.8,20.5,20.8,20.25,5890.55,-1.4423076923077
2374,13,2023-03-21 03:00:00,21,21.15,21.4,20.9,17045.3,3.17073170731708
2375,13,2023-03-22 03:00:00,21.15,20.65,21.45,20.6,14505.6,-2.36406619385343
2376,13,2023-03-23 03:00:00,21.2,20.45,21.2,20.45,3615.1,-0.968523002421306
2377,13,2023-03-27 03:00:00,20.85,20.7,20.85,20.4,4608.6,1.22249388753055
2378,13,2023-03-28 03:00:00,20.7,20.25,20.8,20.15,5652.85,-2.17391304347826
2379,13,2023-03-29 03:00:00,20.65,21.1,21,20.4,6170.9,4.19753086419754
2380,13,2023-03-30 03:00:00,21.15,21.65,21.75,21,22980.7,2.60663507109002
2381,13,2023-03-31 03:00:00,22.2,22.6,22.8,22.2,50950.9,4.38799076212473
2382,13,2023-04-03 03:00:00,22.9,22.45,22.9,22.1,19008.95,-0.663716814159299
2383,13,2023-04-04 03:00:00,22.95,22.25,22.95,22.25,6131.3,-0.890868596881955
2384,13,2023-04-05 03:00:00,22.1,21.8,22.8,21.1,10874.8,-2.02247191011236
2385,13,2023-04-10 03:00:00,20.85,21.5,21.5,20.85,4204.4,-1.37614678899083
2386,13,2023-04-11 03:00:00,22,22.2,22.25,21.8,13310.85,3.25581395348837
2387,13,2023-04-12 03:00:00,22.9,22.1,22.9,21.5,14206.75,-0.450450450450446
2388,13,2023-04-13 03:00:00,22,22.25,22.7,21.7,7956.35,"0.678733031674206"
2389,13,2023-04-14 03:00:00,22.65,22.7,22.7,22.05,20064.85,2.02247191011236
2390,13,2023-04-17 03:00:00,22.95,22.75,22.95,22.05,30335,"0.220264317180629"
